
Las Vegas Challenge
4
25	1080.00	Garrett Gurthie	13864	1036	-13	62	1004	57	1043	57	1034	176	$570
25	1080.00	Lance Brown	58644	994	-13	55	1055	63	1000	58	1027	176	$570
27	1060.00	Ezra Robinson	50671	1028	-12	60	1018	60	1021	57	1034	177	$530
27	1060.00	Ezra Aderhold	121715	1022	-12	58	1033	58	1036	61	1004	177	$530
29	1040.00	Matt Bell	48950	1020	-11	63	996	62	1007	53	1064	178	$470
29	1040.00	Drew Gibson	48346	1039	-11	59	1026	63	1000	56	1042	178	$470
29	1040.00	Seth Talbott	114877	1008	-11	59	1026	63	1000	56	1042	178	$470
29	1040.00	Alex Russell	66362	1018	-11	60	1018	59	1028	59	1019	178	$470
29	1040.00	JohnE McCray	9852	1026	-11	59	1026	57	1043	62	997	178	$470
34	990.00	Tim Barham	53332	1017	-10	61	1011	61	1014	57	1034	179	$425
34	990.00	Zane Letts	57544	993	-10	59	1026	63	1000	57	1034	179	$425
34	990.00	James Conrad	17295	1030	-10	60	1018	60	1021	59	1019	179	$425
34	990.00	Adam Hammes	57365	1039	-10	60	1018	58	1036	61	1004	179	$425
38	950.00	Joel Freeman	69509	1027	-9	63	996	62	1007	55	1049	180	$370
38	950.00	Nate Perkins	65737	1008	-9	60	1018	62	1007	58	1027	180	$370
38	950.00	Nathan Queen	68286	1028	-9	58	1033	64	992	58	1027	180	$370
38	950.00	Sam Drummond	100689	997	-9	62	1004	59	1028	59	1019	180	$370
38	950.00	Gavin Ossenkop	60331	1002	-9	61	1011	59	1028	60	1012	180	$370
38	950.00	Cameron Colglazier	47407	1022	-9	61	1011	58	1036	61	1004	180	$370
38	950.00	AJ Carey	61770	1006	-9	60	1018	59	1028	61	1004	180	$370
45	880.00	Connor O'Reilly	99648	1011	-8	60	1018	61	1014	60	1012	181	$340
45	880.00	Anthony Barela	44382	1028	-8	61	1011	59	1028	61	1004	181	$340
47	860.00	Eagle Wynne McMahon	37817	1056	-7	63	996	64	992	55	1049	182	$315
47	860.00	Miles Seaborn	29264	1014	-7	63	996	62	1007	57	1034	182	$315
47	860.00	Loren Lewis	68695	988	-7	59	1026	66	978	57	1034	182	$315
47	860.00	Jordan Castro	49431	1017	-7	58	1033	65	985	59	1019	182	$315
47	860.00	Brodie Smith	128378	1002	-7	60	1018	62	1007	60	1012	182	$315
47	860.00	Reid Frescura	48338	1009	-7	59	1026	61	1014	62	997	182	$315
47	860.00	Jamie Kiep	68815	1007	-7	58	1033	59	1028	65	974	182	$315
54	790.00	DeVan Owens	25168	1036	-6	66	974	60	1021	57	1034	183	
54	790.00	Timothy Escobedo Jr	22698	1011	-6	60	1018	66	978	57	1034	183	
54	790.00	Benjamin Callaway	39015	1013	-6	59	1026	66	978	58	1027	183	
54	790.00	Luke Samson	59419	992	-6	63	996	61	1014	59	1019	183	
54	790.00	Casey White	81739	1014	-6	61	1011	60	1021	62	997	183	
54	790.00	Kevin Jones	41760	1037	-6	63	996	57	1043	63	989	183	
60	730.00	Luke Humphries	69424	1014	-5	64	989	62	1007	58	1027	184	
60	730.00	Thomas Gilbert	85850	1024	-5	61	1011	64	992	59	1019	184	
60	730.00	Zach Melton	38631	1012	-5	62	1004	62	1007	60	1012	184	
60	730.00	Joey Temali	100818	976	-5	61	1011	63	1000	60	1012	184	
60	730.00	Vincent Polidori	81039	1003	-5	57	1040	66	978	61	1004	184	
60	730.00	Max Nichols	21870	992	-5	62	1004	60	1021	62	997	184	
66	670.00	Josh Coghill	63364	1000	-4	66	974	62	1007	57	1034	185	
66	670.00	Noah Meintsma	56555	1013	-4	64	989	64	992	57	1034	185	
66	670.00	Alan Wagner	28550	1001	-4	58	1033	67	971	60	1012	185	
66	670.00	Marshall Blanks	56886	995	-4	58	1033	60	1021	67	959	185	
70	630.00	Travis Powell	14055	989	-3	64	989	62	1007	60	1012	186	
70	630.00	Brandon Cawthorne	60069	1002	-3	69	953	56	1050	61	1004	186	
70	630.00	Kade Filimoehala	104984	1001	-3	64	989	61	1014	61	1004	186	
70	630.00	Isaac Heinen	44919	1004	-3	61	1011	64	992	61	1004	186	
70	630.00	Aidan Guthrie	96832	983	-3	65	982	59	1028	62	997	186	
70	630.00	Bonner Butler	61104	992	-3	64	989	60	1021	62	997	186	
70	630.00	Kevin Kiefer III	97115	999	-3	57	1040	67	971	62	997	186	
70	630.00	Brian Earhart	45879	1018	-3	61	1011	61	1014	64	982	186	
78	550.00	Gregg Barsby	15857	1020	-2	65	982	66	978	56	1042	187	
78	550.00	Daniel Brooks-Wells	79228	1008	-2	65	982	63	1000	59	1019	187	
78	550.00	Paul Oman	34344	1017	-2	60	1018	65	985	62	997	187	
81	520.00	Chris Harris	37146	1002	-1	63	996	64	992	61	1004	188	
81	520.00	David Feldberg	12626	1023	-1	64	989	62	1007	62	997	188	
81	520.00	Mason Marchbanks	79753	993	-1	63	996	62	1007	63	989	188	
81	520.00	Jay Yeti Reading	15864	992	-1	62	1004	63	1000	63	989	188	
81	520.00	J.D. Ramirez	19857	992	-1	63	996	56	1050	69	944	188	
86	470.00	Aaron Gossage	35449	1014	E	63	996	62	1007	64	982	189	
86	470.00	Cameron Messerschmidt	58814	1013	E	61	1011	64	992	64	982	189	
86	470.00	Trevon Crowe	67172	995	E	62	1004	62	1007	65	974	189	
86	470.00	Trevor Harbolt	26860	1008	E	60	1018	64	992	65	974	189	
90	430.00	Tanner Girouard	88077	999	+1	63	996	67	971	60	1012	190	
90	430.00	Alexander Lyon	80636	1001	+1	65	982	58	1036	67	959	190	
92	410.00	Michael Arauza	87267	982	+2	72	931	62	1007	57	1034	191	
92	410.00	Joshua Patin	56037	1002	+2	63	996	68	964	60	1012	191	
92	410.00	Michael Hoffman	46997	997	+2	61	1011	70	949	60	1012	191	
92	410.00	Kennan Johnson	77936	970	+2	66	974	64	992	61	1004	191	
92	410.00	Alden Harris	98091	1023	+2	63	996	67	971	61	1004	191	
92	410.00	Elijah Bickel	94844	1024	+2	56	1047	73	928	62	997	191	
92	410.00	Shasta Criss	28597	995	+2	64	989	62	1007	65	974	191	
99	340.00	John Willis II	23844	993	+3	71	938	63	1000	58	1027	192	
99	340.00	Ryan Davie	54687	993	+3	68	960	61	1014	63	989	192	
99	340.00	Terry Rothlisberger	57493	1015	+3	61	1011	66	978	65	974	192	
99	340.00	Colten Montgomery	35876	1023	+3	59	1026	64	992	69	944	192	
103	300.00	G.T. Hancock	49885	1008	+4	69	953	63	1000	61	1004	193	
103	300.00	Mike Carman	48559	999	+4	63	996	67	971	63	989	193	
103	300.00	Matt Odenwelder	31710	977	+4	62	1004	63	1000	68	952	193	
106	270.00	Justin Freeman	33878	974	+5	64	989	67	971	63	989	194	
106	270.00	Ian Burchett	60435	998	+5	64	989	64	992	66	967	194	
108	250.00	Jake Spencer	76396	977	+6	63	996	70	949	62	997	195	
108	250.00	Justin McLuen	12468	989	+6	62	1004	67	971	66	967	195	
108	250.00	Austin Hannum	68835	1019	+6	63	996	65	985	67	959	195	
108	250.00	Trent Hadaway	58058	983	+6	67	967	60	1021	68	952	195	
112	210.00	Jesse Ginthum	49975	1008	+7	70	945	65	985	61	1004	196	
112	210.00	Kyle Griffin	67149	1005	+7	66	974	64	992	66	967	196	
114	190.00	Jonathan Propalis	55926	985	+8	65	982	67	971	65	974	197	
114	190.00	Ulysses Muniz	68879	966	+8	64	989	63	1000	70	937	197	
116	170.00	Kyle Divelbiss	104419	981	+9	67	967	73	928	58	1027	198	
116	170.00	Patrick Blazek	25325	975	+9	67	967	64	992	67	959	198	
116	170.00	Addison Collins	54624	975	+9	63	996	65	985	70	937	198	
119	140.00	Nicholas Carl	82935	989	+10	69	953	64	992	66	967	199	
119	140.00	Mark Chapalonis	70741	992	+10	65	982	64	992	70	937	199	
119	140.00	William Schram	127314	971	+10	64	989	65	985	70	937	199	
122	110.00	Robert McCall	42261	1005	+11	67	967	67	971	66	967	200	
122	110.00	Chris Brooks	13978	970	+11	63	996	70	949	67	959	200	
122	110.00	Levi Hancock	103050	1000	+11	65	982	66	978	69	944	200	
125	80.00	Garrett Tapken	48873	995	+14	64	989	67	971	72	922	203	
126	70.00	Jared Stoll	68103	976	+17	69	953	68	964	69	944	206	
127	60.00	Joshua Winn	79641	987	+19	70	945	72	935	66	967	208	
128	50.00	Jason Hebenheimer	43762	992	+28	80	872	65	985	72	922	217	
129	0.00	Mike Conlee	41267	1002		66	974	66	978	999		DNF	
130	0.00	Jonathan Nicholson	101390	1012		62	1004	999				DNF	
130	0.00	Patrick Brown	25713	1007		67	967	999				DNF	
130	0.00	Jake Schlagheck	23143	977		68	960	999				DNF	

The Open at Austin
3
1	1180.00	Richard Wysocki	38008	1053	-43	50	1072	49	1070	47	1096	146	$2,000
2	1170.00	Paul McBeth	27523	1051	-41	49	1080	49	1070	50	1072	148	$1,400
3	1160.00	Calvin Heimburg	45971	1054	-30	58	1007	47	1087	54	1040	159	$1,250
4	1150.00	Terry Rothlisberger	57493	1015	-29	56	1023	52	1045	52	1056	160	$1,060
4	1150.00	Nathan Queen	68286	1028	-29	53	1048	54	1028	53	1048	160	$1,060
6	1130.00	Joel Freeman	69509	1027	-27	57	1015	54	1028	51	1064	162	$750
6	1130.00	Casey White	81739	1014	-27	53	1048	57	1002	52	1056	162	$750
6	1130.00	Gavin Rathbun	60436	1026	-27	57	1015	51	1053	54	1040	162	$750
6	1130.00	Chris Dickerson	62467	1049	-27	56	1023	51	1053	55	1032	162	$750
6	1130.00	Paul Ulibarri	27171	1027	-27	51	1064	56	1011	55	1032	162	$750
6	1130.00	Alden Harris	98091	1023	-27	56	1023	50	1062	56	1023	162	$750
6	1130.00	Alex Russell	66362	1018	-27	54	1040	51	1053	57	1015	162	$750
13	1060.00	Andrew Presnell	63765	1027	-26	54	1040	55	1019	54	1040	163	$550
14	1050.00	Kevin Jones	41760	1037	-25	57	1015	54	1028	53	1048	164	$525
14	1050.00	Reid Frescura	48338	1009	-25	59	999	50	1062	55	1032	164	$525
16	1030.00	Emerson Keith	47472	1021	-24	55	1032	56	1011	54	1040	165	$475
16	1030.00	Bradley Williams	31644	1021	-24	58	1007	51	1053	56	1023	165	$475
16	1030.00	Trevon Crowe	67172	995	-24	55	1032	52	1045	58	1007	165	$475
19	1000.00	Kyle Klein	85132	1020	-23	59	999	56	1011	51	1064	166	$425
19	1000.00	Zackeriath Johnson	50312	1005	-23	57	1015	51	1053	58	1007	166	$425
21	980.00	Chris Clemons	50401	1027	-22	54	1040	58	994	55	1032	167	$375
21	980.00	Chandler Fry	25541	1014	-22	58	1007	53	1036	56	1023	167	$375
21	980.00	Connor O'Reilly	99648	1011	-22	56	1023	54	1028	57	1015	167	$375
21	980.00	Levi Hancock	103050	1000	-22	57	1015	52	1045	58	1007	167	$375
25	940.00	Colten Montgomery	35876	1023	-21	59	999	54	1028	55	1032	168	$325
25	940.00	Chris Harris	37146	1002	-21	56	1023	57	1002	55	1032	168	$325
25	940.00	Austin Hannum	68835	1019	-21	55	1032	57	1002	56	1023	168	$325
25	940.00	Ezra Robinson	50671	1028	-21	58	1007	53	1036	57	1015	168	$325
29	900.00	JohnE McCray	9852	1026	-20	61	983	57	1002	51	1064	169	$285
29	900.00	Nikko Locastro	11534	1030	-20	57	1015	54	1028	58	1007	169	$285
29	900.00	Mason Ford	72844	1028	-20	58	1007	52	1045	59	999	169	$285
29	900.00	Garrett Gurthie	13864	1036	-20	55	1032	53	1036	61	983	169	$285
33	860.00	Jonathan Nicholson	101390	1012	-19	60	991	55	1019	55	1032	170	$245
33	860.00	Luke Humphries	69424	1014	-19	59	999	53	1036	58	1007	170	$245
33	860.00	Matt Bell	48950	1020	-19	55	1032	57	1002	58	1007	170	$245
33	860.00	Luke Samson	59419	992	-19	54	1040	55	1019	61	983	170	$245
37	820.00	Aaron Gossage	35449	1014	-18	55	1032	59	985	57	1015	171	$220
37	820.00	Mark Chapalonis	70741	992	-18	54	1040	59	985	58	1007	171	$220
39	800.00	Philo Brathwaite	26416	1025	-17	61	983	56	1011	55	1032	172	$200
39	800.00	Noah Meintsma	56555	1013	-17	55	1032	58	994	59	999	172	$200
39	800.00	Mike Laitala	43081	1000	-17	57	1015	55	1019	60	991	172	$200
39	800.00	Austin Hoop	72423	1026	-17	56	1023	55	1019	61	983	172	$200
43	760.00	Bonner Butler	61104	992	-16	60	991	59	985	54	1040	173	$185
43	760.00	Jacob Sanders	78848	1001	-16	57	1015	59	985	57	1015	173	$185
43	760.00	Sam Drummond	100689	997	-16	62	975	53	1036	58	1007	173	$185
46	730.00	Mason Marchbanks	79753	993	-15	59	999	61	968	54	1040	174	$60
46	730.00	Kennan Johnson	77936	970	-15	59	999	56	1011	59	999	174	$60
46	730.00	Justin Freeman	33878	974	-15	58	1007	57	1002	59	999	174	$60
46	730.00	Alan Wagner	28550	1001	-15	58	1007	56	1011	60	991	174	$60
46	730.00	Elijah Bickel	94844	1024	-15	58	1007	56	1011	60	991	174	$60
46	730.00	Aidan Guthrie	96832	983	-15	58	1007	56	1011	60	991	174	$60
52	670.00	G.T. Hancock	49885	1008	-14	64	959	54	1028	57	1015	175	
52	670.00	Patrick Blazek	25325	975	-14	60	991	57	1002	58	1007	175	
52	670.00	Marshall Blanks	56886	995	-14	58	1007	58	994	59	999	175	
52	670.00	Darrin Wilder	95841	969	-14	60	991	55	1019	60	991	175	
52	670.00	Zane Letts	57544	993	-14	62	975	52	1045	61	983	175	
52	670.00	Jason Hebenheimer	43762	992	-14	58	1007	56	1011	61	983	175	
58	610.00	Fredy Meza	100497	995	-13	62	975	57	1002	57	1015	176	
58	610.00	Ian Burchett	60435	998	-13	57	1015	62	960	57	1015	176	
58	610.00	Thomas Gilbert	85850	1024	-13	61	983	52	1045	63	967	176	
61	580.00	Chandler Kramer	139228	972	-12	63	967	57	1002	57	1015	177	
61	580.00	Tanner Girouard	88077	999	-12	60	991	58	994	59	999	177	
