
Las Vegas Challenge
4
Beaver State Fling
9

Cascade Challenge
9

Zoo Town Open
9

Dynamic Discs Open
4
1	234.00	Hailey King	81351	961	-15	68	983	64	1009	62	992	65	969	259	$3,000
2	228.00	Catrina Allen	44184	965	-9	65	1003	64	1009	66	962	70	931	265	$1,900
3	222.00	Heather Young	100965	951	-5	71	963	70	969	65	969	63	985	269	$1,250
3	222.00	Macie Walker	104187	938	-5	68	983	70	969	65	969	66	962	269	$1,250
5	210.00	Kona Star Panis	27832	934	+1	72	956	68	983	64	977	71	924	275	$920
6	204.00	Missy Gannon	85942	952	+5	73	949	73	949	67	954	66	962	279	$775
7	198.00	Valerie Mandujano	62879	952	+7	79	909	72	956	64	977	66	962	281	$680
8	192.00	Emily Beach	61144	921	+11	73	949	70	969	76	885	66	962	285	$590
8	192.00	Jennifer Allen	15354	940	+11	69	976	74	943	73	908	69	939	285	$590
10	180.00	Sarah Gilpin	87338	933	+12	76	929	72	956	69	939	69	939	286	$480
10	180.00	Maria Oliva	63257	924	+12	76	929	66	996	68	946	76	885	286	$480
12	168.00	Ohn Scoggins	48976	957	+13	75	936	72	956	69	939	71	924	287	$410
12	168.00	Erika Stinchcomb	71262	924	+13	73	949	74	943	65	969	75	893	287	$410
14	156.00	Lisa Fajkus	32654	945	+17	77	923	75	936	67	954	72	916	291	$370
15	150.00	Kat Mertsch	99455	911	+25	70	969	76	929	73	908	80	855	299	$340
16	144.00	Sarah Hokom	34563	966		72	956	71	963	73	908	999		DNF	$310
17	138.00	Julie Eagle	78135	904	+15	83	883	73	949	66	962			222	
17	138.00	Vanessa Van Dyken	62325	934	+15	75	936	72	956	75	893			222	
19	126.00	Paige Shue	33833	934	+18	73	949	76	929	76	885			225	
20	120.00	Deann Carey	66842	913	+19	77	923	79	909	70	931			226	
20	120.00	Shannon Prendergast	65961	899	+19	78	916	74	943	74	901			226	
22	108.00	Ellen Widboom	58276	937	+20	73	949	79	909	75	893			227	
23	102.00	Alexis Mandujano	62880	935	+21	73	949	83	883	72	916			228	
23	102.00	Cynthia Ricciotti	75029	908	+21	80	903	74	943	74	901			228	
25	90.00	Rebecca Cox	32917	931	+23	77	923	74	943	79	862			230	
26	84.00	Stacie Rawnsley	122208	907	+28	85	869	82	889	68	946			235	
26	84.00	Leah Tsinajinnie	139109	862	+28	84	876	75	936	76	885			235	
28	72.00	Raven Klein	138272	867	+37	86	863	79	909	79	862			244	
29	66.00	Katelyn Belty	106422	867	+39	87	856	84	876	75	893			246	
29	66.00	Chelsea Harden	63377	874	+39	87	856	79	909	80	855			246	
31	54.00	Lauren Butler	65489	912	+40	87	856	84	876	76	885			247	
32	48.00	Alyssa Pierson	122118	836	+43	94	810	83	883	73	908			250	
33	42.00	Sandra Richardson	56987	876	+44	89	843	84	876	78	870			251	
34	36.00	Liz Torok	100817	869	+46	83	883	91	830	79	862			253	
35	30.00	Anna Pinter	106489	835	+51	90	836	92	823	76	885			258	
36	24.00	Jennifer Wheeling	55571	878	+52	93	816	88	850	78	870			259	
37	18.00	Ellie Bryant	104814	878	+53	95	803	91	830	74	901			260	
38	0.00	Callie McMorran	64751	928		82	889	87	856	999				DNF	
39	0.00	Jessica Weese	50656	945		999								DNF	

Des Moines Challenge
2
1	144.00	Missy Gannon	85942	954	-5	62	990	63	982			125	$4,000
2	138.00	Jessica Weese	50656	947	-4	65	967	61	998			126	$2,500
3	132.00	Paige Pierce	29190	985	-2	62	990	66	959			128	$1,275
